usd_cleaning_fee,f_property_type,f_room_type,f_cancellation_policy,f_bed_type,f_neighbourhood_cleansed,usd_price_day,p_host_response_rate,n_accommodates,n_bathrooms,n_review_scores_rating,n_number_of_reviews,n_guests_included,n_reviews_per_month,n_extra_people,n_minimum_nights,n_beds,n_days_since,d_24hourcheckin,d_airconditioning,d_breakfast,d_buzzerwirelessintercom,d_cabletv,d_carbonmonoxidedetector,d_cats,d_dogs,d_doorman,d_doormanentry,d_dryer,d_elevatorinbuilding,d_essentials,d_familykidfriendly,d_fireextinguisher,d_firstaidkit,d_freeparkingonpremises,d_freeparkingonstreet,d_gym,d_hairdryer,d_hangers,d_heating,d_hottub,d_indoorfireplace,d_internet,d_iron,d_keypad,d_kitchen,d_laptopfriendlyworkspace,d_lockonbedroomdoor,d_lockbox,d_otherpets,d_paidparkingoffpremises,d_petsallowed,d_petsliveonthisproperty,d_pool,d_privateentrance,d_privatelivingroom,d_safetycard,d_selfcheckin,d_shampoo,d_smartlock,d_smokedetector,d_smokingallowed,d_suitableforevents,d_tv,d_washer,d_washerdryer,d_wheelchairaccessible,d_wirelessinternet,price,neighbourhood_cleansed,cancellation_policy,room_type,property_type
15,Apartment,Entire home/apt,moderate,Real Bed,Hackney,58,100,5,1,100,2,4,2,10,2,2,20,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,58,Hackney,moderate,Entire home/apt,Apartment
NA,House,Private room,flexible,Real Bed,Hackney,50,NA,1,1,NA,0,1,NA,0,1,1,NA,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,50,Hackney,flexible,Private room,House
NA,Apartment,Private room,flexible,Real Bed,Hackney,38,NA,1,2,NA,0,1,NA,0,1,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,38,Hackney,flexible,Private room,Apartment
NA,Apartment,Entire home/apt,strict,Real Bed,Hackney,75,100,3,2,100,3,1,0.15,0,4,2,582,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,1,75,Hackney,strict,Entire home/apt,Apartment
20,Apartment,Private room,moderate,Real Bed,Hackney,59,80,2,1,94,32,2,0.57,10,2,1,1694,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,59,Hackney,moderate,Private room,Apartment
NA,Apartment,Private room,flexible,Real Bed,Hackney,80,NA,1,1,100,2,1,0.14,0,8,1,429,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,80,Hackney,flexible,Private room,Apartment
30,House,Entire home/apt,moderate,Real Bed,Hackney,135,NA,3,1,90,2,3,0.1,30,3,3,581,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,135,Hackney,moderate,Entire home/apt,House
90,Apartment,Entire home/apt,strict,Real Bed,Hackney,250,100,4,2,92,46,1,3.6,0,1,2,382,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,250,Hackney,strict,Entire home/apt,Apartment
NA,Apartment,Private room,flexible,Real Bed,Hackney,45,100,2,1,95,154,1,2.87,10,2,1,1610,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,45,Hackney,flexible,Private room,Apartment
NA,Apartment,Private room,flexible,Real Bed,Hackney,40,0,1,1,100,1,1,0.09,0,1,1,330,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,40,Hackney,flexible,Private room,Apartment
NA,Apartment,Private room,flexible,Real Bed,Hackney,50,100,2,1,94,55,1,3.46,5,2,1,476,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,50,Hackney,flexible,Private room,Apartment
NA,Apartment,Private room,flexible,Real Bed,Hackney,30,NA,2,2,NA,0,1,NA,10,1,1,NA,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,30,Hackney,flexible,Private room,Apartment
NA,House,Private room,flexible,Real Bed,Hackney,38,100,2,1,100,12,2,1.21,0,2,1,296,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,38,Hackney,flexible,Private room,House
NA,Apartment,Private room,strict,Real Bed,Hackney,50,100,2,2,96,158,1,3.63,20,1,1,1303,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,1,50,Hackney,strict,Private room,Apartment
10,Apartment,Shared room,strict,Real Bed,Hackney,40,75,2,1,100,3,1,0.35,0,1,1,258,0,1,0,0,0,1,1,0,0,0,1,1,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,40,Hackney,strict,Shared room,Apartment
15,Apartment,Private room,moderate,Real Bed,Hackney,69,0,2,1,96,17,1,0.88,0,2,1,580,1,1,1,1,1,1,0,0,1,0,1,1,1,0,0,1,0,0,1,0,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,69,Hackney,moderate,Private room,Apartment
20,Apartment,Entire home/apt,strict,Real Bed,Hackney,120,NA,2,1,93,3,1,0.13,0,4,1,669,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,120,Hackney,strict,Entire home/apt,Apartment
8,Apartment,Private room,flexible,Real Bed,Hackney,80,63,2,1,100,1,1,0.47,0,2,1,63,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,80,Hackney,flexible,Private room,Apartment
NA,House,Private room,flexible,Real Bed,Hackney,30,86,2,3,100,3,1,0.5,0,2,1,178,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,30,Hackney,flexible,Private room,House
25,Apartment,Private room,strict,Real Bed,Hackney,65,73,2,1,97,47,1,2.03,0,2,1,694,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,65,Hackney,strict,Private room,Apartment
NA,Apartment,Entire home/apt,flexible,Real Bed,Hackney,100,NA,2,1,100,1,1,0.07,0,2,1,417,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,100,Hackney,flexible,Entire home/apt,Apartment
NA,Apartment,Private room,strict,Real Bed,Hackney,40,100,2,1,94,87,1,2.13,28,1,1,1222,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,40,Hackney,strict,Private room,Apartment
50,Apartment,Entire home/apt,flexible,Real Bed,Hackney,72,50,4,1,80,5,2,0.24,30,1,2,636,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,72,Hackney,flexible,Entire home/apt,Apartment
60,Apartment,Entire home/apt,strict,Real Bed,Hackney,295,100,6,2,100,3,6,0.11,60,2,3,831,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,1,295,Hackney,strict,Entire home/apt,Apartment
20,House,Private room,flexible,Real Bed,Hackney,55,100,2,1,NA,0,1,NA,0,1,1,NA,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,55,Hackney,flexible,Private room,House
30,Apartment,Entire home/apt,flexible,Real Bed,Hackney,160,100,6,1,NA,0,1,NA,0,3,3,NA,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,1,0,0,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,160,Hackney,flexible,Entire home/apt,Apartment
25,Apartment,Entire home/apt,moderate,Real Bed,Hackney,100,100,4,1,NA,0,1,NA,0,3,1,NA,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,100,Hackney,moderate,Entire home/apt,Apartment
NA,Apartment,Private room,flexible,Real Bed,Hackney,30,NA,2,1,80,1,1,0.05,0,1,1,552,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,30,Hackney,flexible,Private room,Apartment
20,Apartment,Private room,strict,Real Bed,Hackney,40,NA,2,1,80,1,1,0.12,45,3,1,249,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,40,Hackney,strict,Private room,Apartment
12,Apartment,Private room,flexible,Real Bed,Hackney,40,100,2,1,100,2,1,0.95,0,1,1,62,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,40,Hackney,flexible,Private room,Apartment
NA,Apartment,Private room,moderate,Real Bed,Hackney,26,NA,2,1,87,4,1,0.18,7,1,1,659,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,26,Hackney,moderate,Private room,Apartment
20,Apartment,Private room,flexible,Real Bed,Hackney,34,NA,2,1,100,2,1,0.25,0,5,1,240,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,34,Hackney,flexible,Private room,Apartment
NA,Apartment,Entire home/apt,moderate,Real Bed,Hackney,65,NA,2,1,80,1,1,0.03,0,3,1,925,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,65,Hackney,moderate,Entire home/apt,Apartment
10,Apartment,Private room,flexible,Real Bed,Hackney,48,100,2,1,NA,0,1,NA,0,1,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,48,Hackney,flexible,Private room,Apartment
40,Apartment,Entire home/apt,strict,Real Bed,Hackney,89,NA,4,1,100,8,1,0.78,0,3,2,307,1,0,0,1,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,1,89,Hackney,strict,Entire home/apt,Apartment
15,Apartment,Private room,strict,Real Bed,Hackney,28,99,2,1,NA,0,1,NA,0,2,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,28,Hackney,strict,Private room,Apartment
40,House,Entire home/apt,strict,Real Bed,Hackney,190,100,7,1.5,100,3,1,0.39,0,3,5,228,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,190,Hackney,strict,Entire home/apt,House
30,Apartment,Entire home/apt,flexible,Real Bed,Hackney,96,100,7,1,100,1,5,0.24,30,2,5,125,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,96,Hackney,flexible,Entire home/apt,Apartment
NA,Apartment,Private room,moderate,Real Bed,Hackney,45,100,2,1,100,15,1,1.79,0,2,1,250,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,45,Hackney,moderate,Private room,Apartment
NA,House,Private room,flexible,Real Bed,Hackney,25,67,1,2,NA,1,1,1,0,7,1,19,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,1,25,Hackney,flexible,Private room,House
10,House,Private room,strict,Real Bed,Hackney,30,100,1,1,95,25,1,0.58,10,2,1,1288,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,30,Hackney,strict,Private room,House
NA,Apartment,Private room,flexible,Real Bed,Hackney,55,NA,1,1,NA,0,1,NA,0,1,1,NA,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,55,Hackney,flexible,Private room,Apartment
NA,House,Private room,flexible,Real Bed,Hackney,25,NA,1,1,NA,0,1,NA,0,3,1,NA,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,25,Hackney,flexible,Private room,House
10,Apartment,Private room,flexible,Real Bed,Hackney,55,NA,2,2,40,2,1,0.45,0,1,2,131,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,55,Hackney,flexible,Private room,Apartment
50,Apartment,Private room,strict,Real Bed,Hackney,125,NA,2,1,100,2,2,0.16,50,3,1,386,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,125,Hackney,strict,Private room,Apartment
NA,Apartment,Entire home/apt,strict,Real Bed,Hackney,85,100,4,1,96,11,2,0.91,15,3,2,360,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,85,Hackney,strict,Entire home/apt,Apartment
NA,Apartment,Private room,flexible,Real Bed,Hackney,29,92,1,1,93,12,1,0.58,0,1,1,620,0,0,0,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,1,29,Hackney,flexible,Private room,Apartment
NA,Apartment,Private room,flexible,Real Bed,Hackney,45,100,2,1.5,80,1,1,0.19,0,7,1,155,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,45,Hackney,flexible,Private room,Apartment
44,Apartment,Private room,strict,Real Bed,Hackney,65,NA,2,1,NA,0,1,NA,20,9,1,NA,1,0,0,1,1,1,0,0,0,0,1,1,1,1,0,1,0,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,1,0,1,1,65,Hackney,strict,Private room,Apartment
NA,House,Entire home/apt,strict,Real Bed,Hackney,80,100,5,2.5,100,5,1,0.09,0,2,3,1670,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,80,Hackney,strict,Entire home/apt,House
NA,House,Private room,flexible,Real Bed,Hackney,40,100,2,1.5,NA,0,1,NA,10,2,1,NA,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,1,1,0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,40,Hackney,flexible,Private room,House
10,House,Private room,moderate,Real Bed,Hackney,55,100,2,1,98,17,1,0.83,15,1,1,610,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,55,Hackney,moderate,Private room,House
30,Apartment,Entire home/apt,moderate,Real Bed,Hackney,70,100,2,1,84,62,2,4.62,0,1,1,402,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,70,Hackney,moderate,Entire home/apt,Apartment
NA,Apartment,Private room,moderate,Real Bed,Hackney,35,100,1,1,98,13,1,0.34,10,2,1,1157,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,35,Hackney,moderate,Private room,Apartment
65,Apartment,Entire home/apt,strict,Real Bed,Hackney,95,96,6,1,92,28,1,4.8,10,2,3,174,1,0,0,1,0,1,0,0,1,0,1,1,1,1,1,1,0,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,95,Hackney,strict,Entire home/apt,Apartment
20,Apartment,Entire home/apt,flexible,Real Bed,Hackney,125,NA,2,1,NA,2,1,0.23,0,2,1,264,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,125,Hackney,flexible,Entire home/apt,Apartment
10,Apartment,Private room,strict,Real Bed,Hackney,28,90,1,1,82,9,1,0.27,0,2,1,994,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,28,Hackney,strict,Private room,Apartment
NA,House,Private room,flexible,Real Bed,Hackney,25,100,2,1,100,1,1,0.1,0,2,1,308,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,25,Hackney,flexible,Private room,House
60,House,Entire home/apt,strict,Real Bed,Hackney,220,NA,8,2,100,7,1,0.68,0,2,5,306,1,0,0,0,1,1,0,0,0,0,1,0,1,1,1,0,1,0,0,1,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,220,Hackney,strict,Entire home/apt,House
10,House,Private room,strict,Real Bed,Hackney,35,NA,2,1,NA,1,1,0.07,10,1,1,443,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,35,Hackney,strict,Private room,House
NA,Apartment,Private room,strict,Real Bed,Hackney,40,100,2,1,89,25,1,0.44,30,1,1,1707,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,40,Hackney,strict,Private room,Apartment
NA,House,Entire home/apt,strict,Real Bed,Hackney,267,NA,4,2,NA,0,1,NA,0,5,3,NA,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,267,Hackney,strict,Entire home/apt,House
10,House,Private room,strict,Real Bed,Hackney,55,0,2,2,97,15,1,1.89,0,1,1,237,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,55,Hackney,strict,Private room,House
15,Apartment,Entire home/apt,strict,Real Bed,Hackney,70,33,4,1,96,6,2,0.19,15,1,2,936,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,70,Hackney,strict,Entire home/apt,Apartment
20,Apartment,Entire home/apt,flexible,Real Bed,Hackney,150,NA,6,2,NA,0,4,NA,20,2,3,NA,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,1,150,Hackney,flexible,Entire home/apt,Apartment
5,House,Private room,flexible,Real Bed,Hackney,39,NA,1,2,100,2,1,0.25,0,2,1,237,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,39,Hackney,flexible,Private room,House
30,Apartment,Entire home/apt,flexible,Real Bed,Hackney,81,NA,3,1,91,14,1,1.88,0,2,1,223,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,81,Hackney,flexible,Entire home/apt,Apartment
NA,Apartment,Private room,strict,Real Bed,Hackney,35,90,2,1,69,7,1,0.33,5,24,1,644,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,35,Hackney,strict,Private room,Apartment
NA,Apartment,Entire home/apt,strict,Real Bed,Hackney,200,98,6,2,100,2,4,0.38,15,1,2,155,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,200,Hackney,strict,Entire home/apt,Apartment
NA,Apartment,Private room,flexible,Real Bed,Hackney,30,NA,2,2,80,2,1,0.1,0,1,1,605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,30,Hackney,flexible,Private room,Apartment
40,Apartment,Entire home/apt,strict,Real Bed,Hackney,230,100,5,2.5,97,27,5,0.93,20,2,3,866,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,1,1,230,Hackney,strict,Entire home/apt,Apartment
30,Apartment,Private room,moderate,Real Bed,Hackney,60,90,2,1,100,6,1,0.74,15,1,1,242,1,1,1,1,1,1,0,0,1,0,0,1,1,0,1,1,1,0,0,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,1,60,Hackney,moderate,Private room,Apartment
30,Apartment,Entire home/apt,strict,Real Bed,Hackney,78,NA,4,1,92,35,2,0.56,11,3,1,1884,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,78,Hackney,strict,Entire home/apt,Apartment
NA,Apartment,Private room,strict,Real Bed,Hackney,30,100,2,1,75,4,1,1.13,0,1,1,105,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,30,Hackney,strict,Private room,Apartment
15,House,Private room,moderate,Real Bed,Hackney,35,100,2,1,93,7,1,0.42,15,5,1,503,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,35,Hackney,moderate,Private room,House
10,House,Private room,moderate,Real Bed,Hackney,25,100,1,2.5,NA,0,1,NA,0,5,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,25,Hackney,moderate,Private room,House
30,Apartment,Entire home/apt,strict,Real Bed,Hackney,125,100,2,1,100,1,2,0.06,40,2,1,467,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,125,Hackney,strict,Entire home/apt,Apartment
